"Variables";"Hidden_layers";"Dropout";"Activation";"Loss";"Accuracy_in";"Accuracy_out";"Acc";"Prec";"Recall";"Fscore";"erro_I";"erro_II"
"todas_tab1";3;0;"sigmoid";0,691239852900699;0,553134679794312;0,543635487556458;0,543635481898497;0,557942238267148;0,621831495936268;0,588156943334475;0,150813871568088;0,388676368631236
"todas_tab1";3;0,3;"sigmoid";0,692159953197703;0,518203556537628;0,524047493934631;0,524047483500959;0,524047483500959;1;0,687704929372864;0,188462265974886;NA
"lasso";3;0;"sigmoid";0,638086653652817;0,648123443126678;0,648132920265198;0,648132920066629;0,666789215686274;0,656755451838738;0,661734300887826;0,135489571570551;0,286669089635121
"lasso";3;0,3;"sigmoid";0,632639162553305;0,647596299648285;0,651337862014771;0,651337845531027;0,679468369724691;0,633539872857488;0,655700841175981;-0,0402372830257508;0,410488557804192
"lasso_tab1";3;0;"sigmoid";0,698560967914801;0,515849053859711;0,512113332748413;0,512113353153267;0,525307676415902;0,716142270861833;0,60605751059809;0,135797116978009;0,302180080311431
"lasso_tab1";3;0,3;"sigmoid";0,692862574635465;0,511772572994232;0,494718194007874;0,494718198494528;0,525651371916071;0,366902711837129;0,43215961328847;-0,329425490997183;0,568811632212925
"stepwise";3;0;"sigmoid";0,631094479261993;0,651778161525726;0,648681104183197;0,648681131001328;0,668407203354987;0,654099943671039;0,661176183504148;0,14952863946186;0,276215278822318
"stepwise";3;0,3;"sigmoid";0,635129387135081;0,648896515369415;0,647310614585876;0,647310603664579;0,665553065797515;0,65727850647783;0,661389906678273;-0,128421608711869;0,495331710400626
"stepwise_tab1";3;0;"sigmoid";0,694373865277571;0,516024768352509;0,502604007720947;0,502604001939823;0,524041387705417;0,554276977548885;0,538735286066247;-0,507992675673612;0,518854251476692
"stepwise_tab1";3;0,3;"sigmoid";0,69229812078343;0,522526025772095;0,507938504219055;0,50793851603517;0,528052072931691;0,574474933612296;0,550286165764169;-0,262450006551598;0,521342614959668
"torneio";3;0;"sigmoid";0,629931739627502;0,648439705371857;0,651611924171448;0,651611950998376;0,682018789600175;0,627987446688662;0,653888853976832;0,0704107344518412;0,32560120096379
"torneio";3;0,3;"sigmoid";0,635658779380207;0,643554985523224;0,64395809173584;0,643958082948531;0,636944864567579;0,745554035567715;0,686983279575872;0,0409369808089037;0,607906998632684
"torneio_tab1";3;0;"sigmoid";0,694999870016153;0,520558059215546;0,515529155731201;0,515529128977165;0,524994007829769;0,793152007725115;0,631796548242873;0,143333641413806;0,357785168593675
"torneio_tab1";3;0,3;"sigmoid";0,692384583791137;0,524177670478821;0,50694751739502;0,506947519345521;0,526036131774708;0,597489337732357;0,559490618642152;-0,660871678268177;0,641922748523565
